feature,mean_abs_shap
HU-SK Schedule_t+495min,114.46278233156548
HU-RO Schedule_t+690min,114.45997293840557
HU-UA Schedule_t+345min,114.04083891156388
System Direction (kWh)_t-450min,113.66418295484009
System Direction (kWh)_t-195min,113.63408225958236
HU-RO Schedule_t+645min,113.48258095690346
Solar Power Plants Net (Operational Control)_t-480min,113.10313319019531
Activated Negative aFRR Balancing Energy (kWh)_t-345min,112.64750170216284
Gross System Load Forecast (Day-Ahead)_t+420min,112.46342794495479
HU-SK_t-165min,112.41935187507124
Gross System Load Forecast (Day-Ahead)_t+540min,112.37190036606998
Solar Power Plants Net (Operational Control)_t-495min,112.11314420270503
Requested Positive aFRR Balancing Energy (kWh)_t-150min,112.05357193268132
Estimated Solar Power Production (Current)_t+210min,112.04279653518165
HU-RO_t-30min,112.01437891274063
Gross Certified System Load (Actual)_t-285min,111.67195535807578
Requested Negative aFRR Balancing Energy (kWh)_t-360min,111.63844692959194
HU-SK_t-405min,111.61389512935023
100m_wind_speed_std,111.58514840558273
Gross Certified System Load (Actual)_t-585min,111.56691630946094
HU-RS_t-525min,111.41263669368182
HU-RO Schedule_t+135min,111.34603161497867
System Direction (kWh)_t-570min,111.29607390593829
HU-RS Schedule_t+75min,111.17809849819346
Estimated Wind Power Production (Intraday)_t+225min,110.84832566661657
Estimated Solar Power Production (Day-Ahead)_t+510min,110.84692548003429
HU-RS_t-30min,110.8320544292488
Positive GCC Energy (kWh)_t-75min,110.61711064094894
HU-RS Schedule_t+105min,110.46305980372108
Gross System Load Forecast (Day-Ahead)_t+240min,110.31743951059437
HU-RO Schedule_t+705min,110.25734379430273
HU-SK_t-180min,110.1532464815728
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-585min,110.14635519834874
Gross Planned Power Plant Generation_t+450min,110.13342853947275
100m_wind_speed_mean_t+15min,110.04668626831396
HU-UA_t-360min,110.04503756909
HU-UA_t-540min,109.85827325124778
HU-AT_t-375min,109.69894405705433
HU-UA_t-315min,109.49701008557504
Gross Actual Power Plant Generation_t-435min,109.4280476065633
Gross Actual Power Plant Generation_t-360min,109.34323759384094
HU-HR_t-180min,109.29446417356867
HU-UA_t-345min,109.14134012870656
Negative GCC Energy (kWh)_t-510min,109.13880095527679
HU-RO Schedule_t+345min,109.00049874515898
Estimated Wind Power Production (Current)_t+555min,108.84053640158898
System Direction (kWh)_t-330min,108.8345521023693
Gross Certified System Load (Actual)_t-75min,108.76653740394072
Negative GCC Energy (kWh)_t-330min,108.76218861406264
HU-SK_t-495min,108.67578690157605
HU-RS Schedule_t+225min,108.52739778829178
Estimated Solar Power Production (Day-Ahead)_t+270min,108.3971993724243
10m_wind_speed_mean_t+60min,108.35134930691234
Activated Positive aFRR Balancing Energy (kWh)_t-60min,108.30778158989514
Estimated Solar Power Production (Current)_t+405min,108.04229869472036
Negative GCC Energy (kWh)_t-390min,107.97865266365531
HU-SK_t-105min,107.80435484764087
Gross Actual Power Plant Generation_t-60min,107.75158737707844
Estimated Solar Power Production (Current)_t+585min,107.6782442371707
Wind Power Actual - Net Operational Control_t-90min,107.51234068494207
Gross Actual Power Plant Generation_t-105min,107.29343973611333
Estimated Wind Power Production (Intraday)_t+180min,107.11834465159362
Estimated Solar Power Production (Day-Ahead)_t+180min,107.07336207718399
Negative GCC Energy (kWh)_t-525min,106.9815156005005
Gross Certified System Load (Actual)_t-330min,106.95048068923799
Estimated Wind Power Production (Current)_t+585min,106.90130236125724
Requested Positive aFRR Balancing Energy (kWh)_t-300min,106.84179793419757
Requested Negative aFRR Balancing Energy (kWh)_t-510min,106.79112628090948
Estimated Solar Power Production (Day-Ahead)_t+150min,106.7852845963562
HU-RO Schedule_t+360min,106.75960424499276
HU-UA Schedule,106.68111445774362
Activated Negative aFRR Balancing Energy (kWh)_t-330min,106.39271497557824
HU-HR_t-390min,106.3000812686179
HU-RS Schedule_t+360min,106.2994568835034
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-375min,106.00232180953199
Solar Power Plants Net (Operational Control)_t-465min,105.96149815927966
Gross Planned Power Plant Generation_t+90min,105.79469719812377
Requested Negative aFRR Balancing Energy (kWh)_t-225min,105.71219807434522
HU-HR Schedule_t+645min,105.46583840952383
Estimated Solar Power Production (Current)_t+540min,105.46410870400514
HU-RO Schedule_t+465min,105.41093785734736
Activated Positive aFRR Balancing Energy Cost (HUF)_t-135min,105.39447308085532
Gross System Load Forecast (Day-Ahead)_t+555min,105.34313855783259
Gross Actual Power Plant Generation_t-375min,105.31117010410244
Gross Certified System Load (Actual)_t-375min,105.16346497390239
Gross Certified System Load (Actual)_t-390min,105.14893206918885
HU-RS,105.02882390217349
Negative GCC Energy (kWh)_t-345min,105.01836150987216
HU-AT_t-585min,105.01500750212226
HU-SK Schedule_t+240min,104.99267136053496
HU-RO Schedule_t+660min,104.97792929139219
HU-UA_t-195min,104.92508549455401
HU-SK Schedule,104.84366193438059
Gross Planned Power Plant Generation_t+720min,104.7840783992427
HU-UA Schedule_t+150min,104.73085558561063
HU-RO Schedule_t+300min,104.7135758693336
Estimated Solar Power Production (Day-Ahead)_t+495min,104.43419265893601
HU-AT_t-195min,104.41518341718586
Estimated Wind Power Production (Current)_t+150min,104.39674180869403
HU-RO_t-210min,104.39041321768516
HU-AT_t-255min,104.37089929916871
HU-RO Schedule_t+540min,104.18398029418381
HU-RS_t-330min,104.12284856661677
HU-AT_t-570min,103.98280918537702
Solar Power Plants Net (Operational Control)_t-450min,103.76610833224886
Requested Negative aFRR Balancing Energy (kWh)_t-435min,103.53400422194522
Estimated Solar Power Production (Current)_t+480min,103.4134015143583
Gross Certified System Load (Actual)_t-315min,103.21105141053306
Gross Actual Power Plant Generation_t-165min,103.19799032248201
HU-RS_t-180min,103.10025124838982
Activated Negative aFRR Balancing Energy (kWh)_t-135min,103.03653922104357
Negative GCC Energy (kWh)_t-600min,102.92625829128
Gross Planned Power Plant Generation_t+180min,102.89671557394738
HU-UA_t-555min,102.87972280548297
Gross System Load Forecast (Day-Ahead)_t+360min,102.80716300422296
Gross Actual Power Plant Generation_t-585min,102.67168055496145
HU-RO_t-600min,102.48727203114409
Estimated Solar Power Production (Day-Ahead),102.41236486590938
Wind Power Actual - Net Operational Control_t-255min,102.30732507270079
HU-AT_t-60min,102.24023844770015
Wind Power Actual - Net Commercial Settlement_t-135min,102.17750822406398
Requested Negative aFRR Balancing Energy (kWh)_t-345min,101.71811582609273
HU-HR Schedule_t+105min,101.68529652936624
Estimated Wind Power Production (Current)_t+105min,101.63251077689725
Requested Negative aFRR Balancing Energy (kWh)_t-420min,101.55027131742175
Activated Negative aFRR Balancing Energy (kWh)_t-195min,101.3813996093087
HU-HR_t-165min,101.33790766184082
Estimated Solar Power Production (Intraday)_t+180min,101.09640361225479
Gross Actual Power Plant Generation_t-300min,101.07744200438485
HU-RS_t-300min,100.92237038119984
HU-UA Schedule_t+240min,100.62502989593523
HU-SK Schedule_t+345min,100.50569417753916
HU-SK_t-120min,100.4731142505558
Solar Power Plants Net (Operational Control)_t-525min,100.46719932276572
Gross System Load Forecast (Day-Ahead)_t+210min,100.45996013387439
Negative GCC Energy (kWh)_t-165min,100.43934292592674
HU-SK_t-225min,100.25305183228474
Activated Negative aFRR Balancing Energy (kWh)_t-435min,100.2345682964587
Negative GCC Energy (kWh)_t-570min,100.2169296859859
Negative GCC Energy (kWh)_t-450min,100.077883347485
Gross Planned Power Plant Generation_t+195min,100.07740472266485
Estimated Wind Power Production (Intraday)_t+15min,100.06658213213616
Activated Negative aFRR Balancing Energy (kWh)_t-405min,100.01318718466084
HU-AT Schedule_t+660min,99.8421179202946
Estimated Wind Power Production (Intraday)_t+165min,99.72630906419074
temp_mean,99.61026995778475
HU-AT Schedule_t+540min,99.60318415358708
HU-RO Schedule_t+675min,99.39153548609673
HU-UA_t-525min,99.14773771414403
Wind Power Actual - Net Operational Control_t-30min,99.1334254708037
Solar Power Plants Net (Operational Control)_t-570min,99.00402087128968
HU-AT_t-45min,98.99538776745673
HU-RO_t-300min,98.8526825390524
HU-SK_t-45min,98.8293256174627
Requested Negative aFRR Balancing Energy (kWh)_t-165min,98.78993921625995
HU-RS Schedule_t+405min,98.690489342615
HU-AT Schedule_t+615min,98.67256626318952
HU-RS Schedule_t+45min,98.67102060173974
HU-RS Schedule_t+555min,98.61839613336366
HU-HR Schedule_t+450min,98.4530012477405
HU-HR_t-210min,98.36160362772759
Negative GCC Energy (kWh)_t-270min,98.24796106656018
HU-SK_t-255min,98.20104952842709
HU-AT_t-555min,98.19503680446796
Estimated Wind Power Production (Day-Ahead)_t+60min,98.1867988910121
Requested Negative aFRR Balancing Energy (kWh)_t-525min,98.06784274864171
Requested Negative aFRR Balancing Energy (kWh)_t-300min,98.01300788537074
HU-UA_t-375min,97.99305448494071
HU-SK Schedule_t+525min,97.9840686030434
HU-AT_t-345min,97.93298691790145
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-360min,97.86136756083312
HU-HR,97.75893444438033
Gross Planned Power Plant Generation_t+585min,97.7072948073144
ssrd_std,97.68215726901347
HU-HR Schedule_t+420min,97.63868578542676
System Direction (kWh)_t-480min,97.61039568141007
Gross System Load Forecast (Day-Ahead)_t+30min,97.60950434783453
Activated Negative aFRR Balancing Energy (kWh)_t-300min,97.56686454186004
HU-SK Schedule_t+225min,97.49528808917782
HU-HR_t-30min,97.37763593487799
Estimated Wind Power Production (Intraday)_t+540min,97.29818399737403
Activated Positive aFRR Balancing Energy (kWh)_t-435min,97.25635268806244
Estimated Wind Power Production (Current)_t+165min,97.13469539672677
HU-RO_t-540min,97.09049342518111
Gross Planned Power Plant Generation_t+210min,97.04919593974404
Gross System Load Forecast (Day-Ahead)_t+195min,97.00633293274072
HU-HR_t-285min,96.91300662558598
HU-RO_t-240min,96.74036730628848
HU-RO Schedule_t+120min,96.64020745558578
HU-SK_t-135min,96.36817622993412
Estimated Solar Power Production (Day-Ahead)_t+120min,96.28842999515828
HU-RS Schedule_t+285min,96.10898195432355
HU-RS Schedule_t+540min,96.1072730895691
temp_std_t+75min,95.82695313071746
Estimated Wind Power Production (Current)_t+15min,95.7581032373852
Negative GCC Energy (kWh)_t-180min,95.72438069198651
Gross System Load Forecast (Day-Ahead)_t+510min,95.60652288886388
Gross Planned Power Plant Generation_t+75min,95.54558348655328
Gross Actual Power Plant Generation_t-390min,95.53619840594743
HU-SK_t-360min,95.39868626212063
Requested Negative aFRR Balancing Energy (kWh)_t-315min,95.24111354937094
HU-RS Schedule_t+570min,95.21200142586255
HU-RS_t-555min,95.15749307445269
HU-RO_t-525min,95.12540791136965
HU-RS_t-345min,95.09187401991292
HU-RO_t-225min,95.08678445201754
HU-AT Schedule_t+600min,95.01943248906892
Gross Planned Power Plant Generation_t+675min,95.00269223277242
HU-HR Schedule_t+375min,94.98298699020043
Estimated Solar Power Production (Day-Ahead)_t+540min,94.97410295714648
100m_wind_speed_std_t+60min,94.9201546107639
Estimated Wind Power Production (Day-Ahead)_t+555min,94.75496539878374
Requested Positive aFRR Balancing Energy (kWh)_t-285min,94.56146277342809
Requested Negative aFRR Balancing Energy (kWh)_t-555min,94.54495276582972
Gross System Load Forecast (Day-Ahead)_t+405min,94.47451175951716
Positive GCC Energy (kWh)_t-480min,94.46534256267091
HU-HR_t-300min,94.3693356669317
HU-HR Schedule_t+345min,94.32467104794172
HU-RS_t-510min,94.22458870713655
Activated Negative aFRR Balancing Energy (kWh)_t-495min,94.22030920162604
HU-SK Schedule_t+540min,94.16455206262333
Estimated Solar Power Production (Day-Ahead)_t+570min,94.16169571195319
Positive GCC Energy (kWh)_t-435min,94.10355785459856
Gross Planned Power Plant Generation_t+135min,93.79186095545305
HU-HR Schedule_t+330min,93.77324675272052
Gross Planned Power Plant Generation_t+330min,93.63742653783416
Estimated Wind Power Production (Current)_t+570min,93.6024798403964
Gross System Load Forecast (Day-Ahead)_t+300min,93.54267011809824
Requested Negative aFRR Balancing Energy (kWh)_t-285min,93.42608527941343
Gross Certified System Load (Actual)_t-270min,93.38061613724298
Activated Negative aFRR Balancing Energy (kWh)_t-285min,93.27918279926963
HU-RS Schedule_t+330min,93.22470780539165
Negative GCC Energy (kWh)_t-225min,93.1555704031307
HU-RS Schedule_t+150min,93.10931428219924
HU-HR_t-60min,92.95991027549579
Gross System Load Forecast (Day-Ahead)_t+435min,92.92665613017205
HU-HR Schedule_t+510min,92.90673883968245
Gross Actual Power Plant Generation_t-525min,92.90455624164092
HU-HR Schedule_t+570min,92.83317822164115
Estimated Wind Power Production (Intraday)_t+480min,92.69414856064802
Wind Power Actual - Net Commercial Settlement_t-60min,92.56470333174926
Estimated Solar Power Production (Day-Ahead)_t+480min,92.54769808486265
Estimated Wind Power Production (Day-Ahead)_t+225min,92.43327511187977
Wind Power Actual - Net Commercial Settlement_t-45min,92.38893699090514
10m_wind_speed_std_t+30min,92.26800266468194
Solar Power Plants Net (Operational Control)_t-300min,92.25492870592194
Gross Certified System Load (Actual)_t-225min,92.00191656568052
HU-SK Schedule_t+450min,91.98457510365269
Activated Negative aFRR Balancing Energy (kWh)_t-390min,91.91299290711143
Estimated Solar Power Production (Intraday)_t+210min,91.7850880774997
HU-RS Schedule_t+120min,91.71830634514556
Negative GCC Energy (kWh)_t-465min,91.71356569031431
Requested Negative aFRR Balancing Energy (kWh)_t-600min,91.5241352884519
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-300min,91.38019318091048
HU-AT_t-315min,91.28766831328699
HU-RO Schedule_t+525min,91.2211932281142
Requested Negative aFRR Balancing Energy (kWh)_t-195min,91.03690203378726
HU-UA_t-570min,90.98250053462793
Estimated Wind Power Production (Current)_t+525min,90.94819170447968
HU-SK_t-90min,90.88708342800494
Activated Negative aFRR Balancing Energy (kWh)_t-585min,90.87219068921621
Activated Positive aFRR Balancing Energy Cost (HUF)_t-405min,90.52464351084313
HU-RO Schedule_t+270min,90.29961684833316
HU-AT Schedule_t+360min,90.2132930915644
System Direction (kWh)_t-510min,90.05340657538153
HU-SK Schedule_t+135min,90.02466205058924
HU-SK Schedule_t+315min,89.75561987571075
Requested Positive aFRR Balancing Energy (kWh)_t-405min,89.75344077857305
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-390min,89.74871145500157
HU-RS Schedule_t+15min,89.70017108975092
HU-RO_t-495min,89.65060483449045
HU-UA Schedule_t+225min,89.60305551927054
Estimated Solar Power Production (Intraday)_t+570min,89.40879355930042
HU-RO_t-510min,89.32245859910324
Requested Negative aFRR Balancing Energy (kWh)_t-585min,89.31585499588373
Activated Positive aFRR Balancing Energy (kWh)_t-300min,89.02997095140782
Activated Negative aFRR Balancing Energy (kWh)_t-420min,89.0194313914466
Gross Certified System Load (Actual)_t-465min,88.99348233023566
Gross System Load Forecast (Day-Ahead)_t+315min,88.94755028514403
Estimated Wind Power Production (Day-Ahead)_t+570min,88.89214029499975
Activated Positive aFRR Balancing Energy Cost (HUF)_t-30min,88.82082217024823
Gross Planned Power Plant Generation_t+360min,88.73429972067105
HU-RS Schedule_t+345min,88.71631565758013
Estimated Solar Power Production (Current)_t+225min,88.71161902938672
Estimated Solar Power Production (Intraday)_t+375min,88.65574358029828
Requested Negative aFRR Balancing Energy (kWh)_t-255min,88.46006554722301
Negative GCC Energy (kWh)_t-480min,88.42117735102302
Estimated Wind Power Production (Current),88.33437810967867
Estimated Wind Power Production (Intraday)_t+570min,88.10000433922148
Gross System Load Forecast (Day-Ahead)_t+375min,88.08261187397648
Estimated Solar Power Production (Day-Ahead)_t+225min,88.0399576482283
HU-RS_t-315min,88.03258863146925
HU-SK_t-465min,87.99650851519092
Gross Planned Power Plant Generation_t+555min,87.92059917471347
HU-AT_t-390min,87.90675665594112
Estimated Solar Power Production (Day-Ahead)_t+165min,87.87906472188007
HU-AT_t-435min,87.8592477220038
Gross System Load Forecast (Day-Ahead)_t+585min,87.84420258899806
Solar Power Plants Net (Operational Control)_t-360min,87.83564523238189
HU-RO_t-390min,87.81046342980393
HU-AT_t-135min,87.77436931106685
HU-UA Schedule_t+600min,87.58213872452401
100m_wind_speed_mean_t+45min,87.39022832699155
HU-RO_t-270min,87.303061955697
Activated Positive aFRR Balancing Energy (kWh)_t-330min,87.1993870946902
Activated Negative aFRR Balancing Energy (kWh)_t-180min,86.9945276085657
Gross Actual Power Plant Generation_t-465min,86.9427184771657
Estimated Wind Power Production (Day-Ahead)_t+195min,86.9234443880296
HU-HR_t-15min,86.82020986203659
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-525min,86.77518609683369
Estimated Solar Power Production (Intraday)_t+285min,86.74652120781832
Estimated Solar Power Production (Day-Ahead)_t+405min,86.70405047245274
Estimated Wind Power Production (Day-Ahead)_t+210min,86.68037009797503
Estimated Wind Power Production (Current)_t+345min,86.66061486266815
ssrd_std_t+30min,86.55939952343479
HU-HR_t-450min,86.36584291003633
10m_wind_speed_std_t+75min,86.30343752417456
HU-RO_t-450min,86.2577768106294
HU-RS Schedule_t+60min,86.24868764360777
Negative GCC Energy (kWh)_t-435min,86.22509933578431
HU-RS_t-435min,86.21282229586465
Gross System Load Forecast (Day-Ahead)_t+225min,86.14802418611525
Activated Negative aFRR Balancing Energy (kWh)_t-315min,86.07532165901692
HU-SK Schedule_t+630min,86.01285940516789
Negative GCC Energy (kWh)_t-285min,85.95935041676236
Estimated Solar Power Production (Current)_t+375min,85.88600054176563
HU-SK Schedule_t+675min,85.79045523058419
Activated Positive aFRR Balancing Energy (kWh)_t-345min,85.66518484992677
Estimated Solar Power Production (Current)_t+525min,85.4632943632621
Requested Negative aFRR Balancing Energy (kWh)_t-405min,85.45797920761751
HU-RS_t-240min,85.43215945565106
Gross Planned Power Plant Generation_t+480min,85.42403627386041
Estimated Solar Power Production (Day-Ahead)_t+555min,85.39813819488538
HU-SK Schedule_t+600min,85.22987251623807
Gross Planned Power Plant Generation_t+285min,85.2174542799228
Gross Planned Power Plant Generation_t+645min,85.03337709637931
HU-AT_t-165min,84.99547688832864
HU-RS_t-45min,84.9361972886683
HU-RS_t-150min,84.89388840215399
System Direction (kWh)_t-165min,84.53598893385843
Gross System Load Forecast (Day-Ahead)_t+345min,84.29933392413793
Gross System Load Forecast (Day-Ahead)_t+255min,84.11909988771552
Estimated Wind Power Production (Day-Ahead)_t+150min,84.09296496969078
Requested Negative aFRR Balancing Energy (kWh)_t-180min,84.08188375566378
Wind Power Actual - Net Operational Control_t-435min,83.89551869776501
Activated Positive aFRR Balancing Energy (kWh)_t-75min,83.86137358793377
Estimated Solar Power Production (Intraday)_t+495min,83.82228864113802
HU-RO_t-60min,83.77570104778195
Requested Negative aFRR Balancing Energy (kWh)_t-210min,83.68685576821773
HU-AT_t-480min,83.62066355077062
HU-RO,83.55069098050645
Solar Power Plants Net (Operational Control)_t-555min,83.33082418687098
Wind Power Actual - Net Operational Control_t-495min,83.30442531567454
Gross System Load Forecast (Day-Ahead)_t+390min,83.29490147432485
HU-RO_t-570min,83.23466088401192
HU-HR_t-585min,83.06315543395483
Positive GCC Energy (kWh)_t-465min,83.06139453752574
Gross Planned Power Plant Generation_t+540min,83.00882998196197
HU-SK_t-555min,82.94652974636638
Activated Positive aFRR Balancing Energy Cost (HUF)_t-300min,82.94250049211318
Gross System Load Forecast (Day-Ahead)_t+285min,82.90794051371897
Gross Planned Power Plant Generation_t+615min,82.85818013957352
Estimated Wind Power Production (Intraday)_t+195min,82.8501349143738
Gross Certified System Load (Actual)_t-510min,82.68580763098159
Requested Negative aFRR Balancing Energy (kWh)_t-570min,82.45539533751081
Solar Power Plants Net (Operational Control)_t-405min,82.2727252065957
HU-SK_t-270min,82.24545361112926
Estimated Wind Power Production (Current)_t+405min,82.22052182434794
Requested Negative aFRR Balancing Energy (kWh)_t-450min,82.15691360020955
Wind Power Actual - Net Commercial Settlement_t-120min,82.14035635320704
HU-HR_t-360min,82.12848956020945
Requested Positive aFRR Balancing Energy (kWh)_t-360min,81.98932691920473
Negative GCC Energy (kWh)_t-420min,81.9390283814579
Requested Positive aFRR Balancing Energy (kWh)_t-420min,81.91716329373757
HU-HR Schedule_t+285min,81.85625682642858
Estimated Wind Power Production (Current)_t+180min,81.79218874820306
HU-SK Schedule_t+645min,81.73688736589793
HU-AT_t-225min,81.68074557714968
System Direction (kWh)_t-525min,81.65401225801503
Gross Certified System Load (Actual)_t-570min,81.52605197239103
System Direction (kWh)_t-150min,81.48425922981683
Gross System Load Forecast (Day-Ahead)_t+15min,81.46807506394029
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-435min,81.44405292739137
Requested Positive aFRR Balancing Energy (kWh)_t-480min,81.34542679645867
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-600min,81.25926134482992
HU-SK Schedule_t+390min,81.25261480167016
temp_mean_t+60min,81.19104239125231
Gross Planned Power Plant Generation_t+165min,81.06091408838563
Activated Positive aFRR Balancing Energy (kWh)_t-480min,81.04180983284316
Activated Negative aFRR Balancing Energy (kWh)_t-465min,81.01595832386757
HU-RS Schedule_t+435min,80.951046751675
Activated Positive aFRR Balancing Energy (kWh)_t-450min,80.83605373239159
HU-SK_t-240min,80.79499670680865
HU-RO_t-480min,80.73825097553565
Gross System Load Forecast (Day-Ahead)_t+525min,80.69706840396334
ssrd_std_t+75min,80.66605665286365
Estimated Solar Power Production (Current)_t+345min,80.57504137659723
Wind Power Actual - Net Operational Control_t-135min,80.57501891002964
Wind Power Actual - Net Operational Control_t-15min,80.54161291837616
HU-SK Schedule_t+720min,80.53488526804193
Estimated Solar Power Production (Current)_t+555min,80.50685227539033
Wind Power Actual - Net Commercial Settlement_t-15min,80.38863695029184
Gross System Load Forecast (Day-Ahead)_t+645min,80.34593598391493
HU-SK_t-315min,80.2724618000002
Estimated Solar Power Production (Intraday)_t+510min,80.19696133127624
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-255min,80.09403560213121
Gross Planned Power Plant Generation_t+405min,79.9374931266447
HU-RS Schedule_t+240min,79.8523706280113
Estimated Wind Power Production (Day-Ahead),79.79939265780527
HU-HR_t-495min,79.74048761508989
HU-RS Schedule_t+135min,79.73784660069529
HU-HR_t-120min,79.64483951046107
Negative GCC Energy (kWh)_t-300min,79.62546690651251
HU-HR_t-90min,79.61064204949886
Estimated Wind Power Production (Current)_t+210min,79.55853443847359
Positive GCC Energy (kWh)_t-495min,79.43495629141788
HU-HR_t-465min,79.34693439726844
HU-AT_t-495min,79.2931821785273
Activated Positive aFRR Balancing Energy Cost (HUF)_t-75min,79.17691046404664
Gross Planned Power Plant Generation_t+345min,79.12902864126661
HU-HR Schedule_t+390min,78.93683686043293
100m_wind_speed_mean,78.90951726503341
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-495min,78.90313006649104
HU-RS Schedule_t+465min,78.87729091344936
Wind Power Actual - Net Commercial Settlement_t-105min,78.87033691886282
Estimated Wind Power Production (Intraday)_t+420min,78.79693350857266
HU-SK_t-195min,78.767584285799
HU-RO_t-585min,78.54610213849216
Activated Positive aFRR Balancing Energy (kWh)_t-210min,78.39523576837291
Gross Actual Power Plant Generation_t-45min,78.369406417507
Estimated Wind Power Production (Current)_t+30min,78.2496327296938
HU-AT Schedule_t+120min,78.13764924581989
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-525min,78.0840097874775
Activated Negative aFRR Balancing Energy (kWh)_t-240min,78.06476774370499
System Direction (kWh)_t-135min,78.01490133957235
ssrd_std_t+45min,77.91925231035145
HU-RS_t-405min,77.8284195670604
Gross Planned Power Plant Generation_t+300min,77.81207776357579
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-555min,77.7558709288949
Gross Certified System Load (Actual)_t-60min,77.73351472422246
Gross Certified System Load (Actual)_t-525min,77.69203574871253
Estimated Solar Power Production (Current)_t+390min,77.66825555977957
Activated Positive aFRR Balancing Energy (kWh)_t-315min,77.60561775431624
System Direction (kWh)_t-555min,77.56439504727204
Gross System Load Forecast (Day-Ahead)_t+675min,77.49329256276317
Estimated Solar Power Production (Day-Ahead)_t+30min,77.42126961673645
HU-AT_t-510min,77.39908885089807
Activated Negative aFRR Balancing Energy (kWh)_t-510min,77.25393269847646
Estimated Solar Power Production (Current)_t+450min,77.2442020924594
Gross Certified System Load (Actual)_t-450min,77.10612244809509
Wind Power Actual - Net Operational Control_t-510min,77.10483594376488
Estimated Solar Power Production (Day-Ahead)_t+255min,77.09186891385298
Positive GCC Energy (kWh)_t-570min,77.05267478840553
Estimated Wind Power Production (Day-Ahead)_t+315min,77.01404287991389
Activated Positive aFRR Balancing Energy (kWh)_t-255min,77.0010704188524
Gross Planned Power Plant Generation_t+630min,76.95982939601424
HU-SK_t-75min,76.82331155931936
HU-RS Schedule_t+510min,76.79984261589136
HU-SK_t-525min,76.68058703250914
temp_mean_t+15min,76.66634188175996
HU-RS_t-285min,76.62121485025474
Wind Power Actual - Net Commercial Settlement_t-180min,76.61263365703903
Gross System Load Forecast (Day-Ahead)_t+450min,76.50165332357065
HU-HR Schedule_t+540min,76.46379492865513
Activated Positive aFRR Balancing Energy Cost (HUF)_t-45min,76.42469310393527
Estimated Solar Power Production (Current)_t+495min,76.38841596624437
Estimated Solar Power Production (Day-Ahead)_t+525min,76.35988759371024
HU-RO_t-105min,76.27549178324227
Activated Positive aFRR Balancing Energy (kWh)_t-420min,76.1654052420887
HU-RS_t-195min,76.16211777288905
Estimated Wind Power Production (Intraday)_t+315min,76.15506709009966
Solar Power Plants Net (Operational Control)_t-390min,76.01690905953853
Requested Negative aFRR Balancing Energy (kWh)_t-240min,75.97710805156751
HU-SK_t-375min,75.94109684882518
Activated Positive aFRR Balancing Energy Cost (HUF)_t-510min,75.93773537416749
Requested Negative aFRR Balancing Energy (kWh)_t-330min,75.86154115523023
HU-RO_t-330min,75.78746832557871
Activated Negative aFRR Balancing Energy (kWh)_t-375min,75.72347196364956
HU-RS Schedule_t+660min,75.71995344050819
Negative GCC Energy (kWh)_t-375min,75.7065416907687
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-255min,75.65212685396043
Estimated Wind Power Production (Intraday)_t+120min,75.62278383956735
HU-SK Schedule_t+690min,75.59556328107041
Wind Power Actual - Net Commercial Settlement_t-255min,75.40844405097782
Gross Certified System Load (Actual)_t-360min,75.32685275835654
Wind Power Actual - Net Operational Control_t-105min,75.20065574629558
Estimated Wind Power Production (Current)_t+450min,75.16943494935776
Estimated Wind Power Production (Day-Ahead)_t+420min,75.06432978871916
HU-AT_t-525min,75.01969643020905
HU-SK_t-450min,74.9953457285779
temp_mean_t+75min,74.95118938311494
Requested Positive aFRR Balancing Energy (kWh)_t-240min,74.893708193415
Gross Planned Power Plant Generation_t+600min,74.88004100710539
Gross Planned Power Plant Generation_t+465min,74.84607100493403
Activated Negative aFRR Balancing Energy (kWh)_t-270min,74.681611323647
HU-HR Schedule_t+705min,74.67439760517624
Positive GCC Energy (kWh)_t-150min,74.64717555846008
HU-RO_t-435min,74.60711058571016
HU-AT Schedule_t+300min,74.49127030698708
Estimated Solar Power Production (Intraday)_t+15min,74.47489497348154
Requested Negative aFRR Balancing Energy (kWh)_t-375min,74.2031119000869
Activated Positive aFRR Balancing Energy Cost (HUF)_t-525min,74.08263146178615
HU-SK Schedule_t+555min,74.05626693704662
Estimated Wind Power Production (Day-Ahead)_t+285min,73.9674680008603
HU-SK_t-420min,73.96320333605965
Wind Power Actual - Net Operational Control_t-390min,73.82018043997564
Wind Power Actual - Net Commercial Settlement_t-240min,73.81482601967026
HU-SK Schedule_t+570min,73.7666714178721
dayofweek_cos,73.75706782990156
Gross Certified System Load (Actual)_t-195min,73.72110405901051
HU-RS Schedule_t+720min,73.63241569973046
