feature,mean_abs_shap
Gross Certified System Load (Actual)_t-330min,125.1889350391123
Estimated Wind Power Production (Intraday)_t+180min,124.88017953065403
HU-AT Schedule_t+120min,124.4911021381259
HU-AT_t-135min,124.44772127197976
HU-UA Schedule_t+435min,124.4458354324828
Requested Negative aFRR Balancing Energy (kWh)_t-375min,124.3891413348227
HU-UA Schedule_t+390min,124.3535668120946
Requested Positive aFRR Balancing Energy (kWh)_t-270min,124.27977279715633
HU-SK_t-540min,124.2760622222465
Negative GCC Energy (kWh)_t-240min,124.21078159761937
Requested Negative aFRR Balancing Energy (kWh)_t-480min,124.20852648627947
Estimated Solar Power Production (Current)_t+510min,124.1708577419594
Requested Negative aFRR Balancing Energy (kWh)_t-540min,123.90629515944124
HU-UA_t-150min,123.75944175437141
HU-SK Schedule_t+120min,123.61232353406115
HU-HR Schedule_t+510min,123.56293844088721
System Direction (kWh)_t-150min,123.50811273837499
Estimated Solar Power Production (Intraday)_t+540min,123.26125877154945
HU-SK Schedule_t+705min,123.19304866586315
HU-HR Schedule_t+345min,122.83228267114063
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-165min,122.31554653029889
Requested Negative aFRR Balancing Energy (kWh)_t-255min,122.31212783877781
Activated Negative aFRR Balancing Energy (kWh)_t-510min,121.81116555632522
Estimated Solar Power Production (Current)_t+30min,121.62951010137412
Estimated Wind Power Production (Current)_t+210min,121.48533745676573
Requested Negative aFRR Balancing Energy (kWh)_t-495min,121.10158302622544
HU-SK Schedule_t+345min,120.74301575072695
Gross Actual Power Plant Generation_t-390min,120.37559850236251
Gross Actual Power Plant Generation_t-135min,120.31707279939494
Gross Actual Power Plant Generation_t-525min,120.31324244734203
Activated Negative aFRR Balancing Energy (kWh)_t-180min,120.20758810241436
Positive GCC Energy (kWh)_t-465min,120.03329543919858
Requested Negative aFRR Balancing Energy (kWh)_t-510min,119.80503387812846
Gross Planned Power Plant Generation_t+600min,119.75628470652279
Gross Planned Power Plant Generation_t+345min,119.68606193459554
HU-AT Schedule_t+480min,119.47875606104381
HU-AT Schedule_t+555min,119.42921901283225
Activated Negative aFRR Balancing Energy (kWh)_t-120min,119.2826574144461
Wind Power Actual - Net Commercial Settlement_t-60min,119.12950451482978
10m_wind_speed_std_t+75min,119.12058632360012
Gross System Load Forecast (Day-Ahead)_t+510min,119.08795518748313
Gross Planned Power Plant Generation_t+225min,118.8861576291672
HU-SK_t-45min,118.83403110299432
HU-SK_t-360min,118.64961512220825
Estimated Solar Power Production (Current)_t+300min,118.63346941145471
Gross Actual Power Plant Generation_t-450min,118.59962090499364
Positive GCC Energy (kWh)_t-300min,118.49183169518146
HU-UA_t-60min,118.46133348718755
Negative GCC Energy (kWh)_t-330min,118.35293159567773
Gross Certified System Load (Actual)_t-360min,118.31060395111885
HU-AT Schedule_t+105min,117.65009232625842
HU-RS Schedule_t+45min,117.57584776707263
HU-AT Schedule_t+540min,117.52239697707316
System Direction (kWh)_t-285min,117.49199978021416
Estimated Solar Power Production (Current)_t+405min,117.26640289209755
HU-RS Schedule_t+375min,117.12914977122117
Negative GCC Energy (kWh)_t-225min,117.12031171091863
Gross Planned Power Plant Generation_t+450min,117.08657806183737
Estimated Solar Power Production (Day-Ahead)_t+555min,116.54145767319315
Wind Power Actual - Net Operational Control_t-60min,116.45221851074271
HU-RS Schedule_t+180min,116.44821269050469
System Direction (kWh)_t-60min,116.38748653733535
HU-RO Schedule_t+660min,116.3426830649513
Gross System Load Forecast (Day-Ahead)_t+270min,116.28074124897452
HU-UA_t-420min,116.23616882046133
HU-UA Schedule_t+195min,116.19680795624734
HU-RS Schedule_t+390min,116.15623723594426
Estimated Solar Power Production (Day-Ahead)_t+195min,116.10422039363566
HU-AT Schedule_t+615min,116.0587461368938
Estimated Solar Power Production (Intraday)_t+270min,115.91808654746865
HU-HR Schedule_t+645min,115.91780873006363
HU-UA_t-165min,115.80204862589244
HU-UA_t-210min,115.7481062218267
Gross Planned Power Plant Generation_t+495min,115.65405837168149
HU-AT_t-465min,115.5866725142735
Gross System Load Forecast (Day-Ahead)_t+420min,115.57947390877489
HU-RO Schedule_t+570min,115.56900360634825
Estimated Wind Power Production (Current)_t+195min,115.55188619283331
Estimated Solar Power Production (Day-Ahead)_t+480min,115.54767218434047
System Direction (kWh)_t-270min,115.53007052729342
Activated Positive aFRR Balancing Energy Cost (HUF)_t-120min,115.46954668606813
Estimated Wind Power Production (Current)_t+330min,115.3572484426059
Solar Power Plants Net (Operational Control)_t-555min,115.34201950113652
HU-RS_t-255min,115.26928378639954
Estimated Wind Power Production (Intraday)_t+90min,115.25385422525267
HU-AT_t-570min,115.0713738459654
HU-RO_t-495min,114.90217216217047
HU-AT Schedule_t+330min,114.77852931867392
Estimated Solar Power Production (Current)_t+240min,114.58959326350836
Requested Negative aFRR Balancing Energy (kWh)_t-390min,114.58665759948617
Estimated Solar Power Production (Day-Ahead)_t+435min,114.5586570359591
Activated Positive aFRR Balancing Energy (kWh)_t-285min,114.537323406833
HU-HR Schedule_t+135min,114.50066120677316
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-375min,114.38434005543836
Gross Certified System Load (Actual)_t-240min,114.2697141650367
HU-UA Schedule_t+600min,114.11167846630978
HU-RO,114.05954039926397
Gross Planned Power Plant Generation_t+45min,114.05524889245119
Negative GCC Energy (kWh)_t-375min,114.02644433719288
Solar Power Plants Net (Operational Control)_t-345min,114.01805096223684
Negative GCC Energy (kWh)_t-195min,113.99368520896027
HU-UA Schedule_t+150min,113.89698087168783
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-75min,113.7673976723919
Gross Actual Power Plant Generation_t-165min,113.60350948106165
HU-SK_t-105min,113.48132795439524
Activated Negative aFRR Balancing Energy (kWh)_t-585min,113.3825178867309
Solar Power Plants Net (Operational Control)_t-585min,113.03849151368077
Gross Certified System Load (Actual)_t-525min,113.02147854672519
HU-AT Schedule_t+495min,112.97794359551919
Estimated Solar Power Production (Day-Ahead)_t+120min,112.9369603136749
HU-RS Schedule_t+645min,112.62801930427827
HU-HR Schedule_t+555min,112.4279698099679
Positive GCC Energy (kWh)_t-525min,112.34253956130485
HU-RO_t-285min,112.09083976032102
Gross Planned Power Plant Generation_t+630min,111.7814877340132
Gross Actual Power Plant Generation_t-555min,111.72664261542366
Gross Planned Power Plant Generation_t+180min,111.5892794998252
HU-RO_t-270min,111.5552662947955
HU-UA_t-375min,111.50439759387052
HU-SK Schedule_t+465min,111.23456518720305
Requested Positive aFRR Balancing Energy (kWh)_t-135min,111.10682143316872
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-390min,111.09371459607966
Activated Positive aFRR Balancing Energy Cost (HUF)_t-345min,111.05551521569491
Wind Power Actual - Net Operational Control_t-255min,110.84323335992194
Requested Positive aFRR Balancing Energy (kWh)_t-225min,110.82595441151223
Wind Power Actual - Net Operational Control_t-420min,110.72094186714189
Solar Power Plants Net (Operational Control)_t-525min,110.5944076772802
HU-RS_t-285min,110.44813684354719
Requested Negative aFRR Balancing Energy (kWh)_t-435min,110.37821879090139
HU-SK_t-180min,110.36391051821934
HU-SK Schedule_t+315min,110.22991173087442
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-525min,110.0992247502769
Estimated Wind Power Production (Intraday)_t+15min,110.03690956879328
Estimated Solar Power Production (Day-Ahead)_t+390min,109.9295132629185
Estimated Solar Power Production (Intraday)_t+285min,109.85241327287149
HU-RO Schedule_t+405min,109.82193729594765
Gross Actual Power Plant Generation_t-495min,109.81890266007369
HU-UA_t-45min,109.78400283386955
Gross Certified System Load (Actual)_t-435min,109.7725967117641
10m_wind_speed_std_t+30min,109.71514559987888
HU-AT_t-60min,109.46798676308318
ssrd_std_t+15min,109.44229954048126
Estimated Wind Power Production (Current)_t+240min,109.34890818492711
Requested Negative aFRR Balancing Energy (kWh)_t-315min,109.14679348610636
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-555min,109.09713241383267
Gross Actual Power Plant Generation_t-180min,109.0901641031015
dayofweek,109.03601401799736
HU-UA Schedule_t+165min,109.01738400361174
Gross Certified System Load (Actual)_t-285min,108.98061264666015
10m_wind_speed_mean_t+60min,108.97744796659943
Estimated Solar Power Production (Intraday)_t+30min,108.49393377478978
Requested Positive aFRR Balancing Energy (kWh)_t-240min,108.4854739816822
HU-SK Schedule_t+540min,108.33645203826718
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-75min,108.24265360997845
Activated Positive aFRR Balancing Energy Cost (HUF)_t-240min,108.17613684497876
HU-RO Schedule_t+120min,108.06642221286442
HU-HR_t-105min,108.01513417562433
Activated Negative aFRR Balancing Energy (kWh)_t-270min,107.96011900761891
HU-AT Schedule_t+420min,107.84711705187787
HU-SK Schedule_t+135min,107.4674001941141
HU-RS Schedule_t+75min,107.43341833906398
Activated Negative aFRR Balancing Energy (kWh)_t-150min,107.42112652687251
HU-RS_t-525min,107.40597934155839
HU-UA Schedule_t+525min,107.26530261569974
HU-SK Schedule_t+165min,106.91084029397663
HU-AT_t-540min,106.8390479878864
Gross Planned Power Plant Generation_t+270min,106.83323829014925
HU-HR Schedule_t+450min,106.62044939808695
HU-UA Schedule_t+120min,106.52371925398162
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-180min,106.47494415229161
HU-SK Schedule_t+150min,106.43805556485245
Estimated Solar Power Production (Day-Ahead)_t+90min,106.42628006961874
Gross System Load Forecast (Day-Ahead)_t+645min,106.31564018890435
Gross Certified System Load (Actual)_t-270min,106.2404368086865
Estimated Solar Power Production (Intraday)_t+375min,106.14256095570553
Activated Negative aFRR Balancing Energy (kWh)_t-600min,106.08332666807003
Gross System Load Forecast (Day-Ahead)_t+555min,106.02793727099859
HU-SK_t-585min,105.8378896964241
HU-RS Schedule_t+150min,105.82985474476769
HU-UA Schedule_t+300min,105.79759445117345
Solar Power Plants Net (Operational Control)_t-330min,105.78344449811638
HU-SK_t-90min,105.58806622974802
Gross System Load Forecast (Day-Ahead)_t+360min,105.56410415422056
HU-HR Schedule_t+675min,105.45458414175702
Negative GCC Energy (kWh)_t-180min,105.40785036213465
Estimated Solar Power Production (Day-Ahead)_t+105min,105.19976997102415
temp_mean_t+45min,105.16414821258809
Wind Power Actual - Net Operational Control,105.14951913934877
HU-HR_t-555min,105.11705033183819
Negative GCC Energy (kWh)_t-465min,105.1119817930917
ssrd_std_t+30min,105.0259737061684
Requested Negative aFRR Balancing Energy (kWh)_t-465min,104.99971427438918
Gross Planned Power Plant Generation_t+240min,104.95228566366227
HU-UA Schedule_t+585min,104.8721523155762
HU-SK_t-255min,104.86177505586053
HU-HR Schedule_t+630min,104.84471032098494
Positive GCC Energy (kWh)_t-480min,104.53939633048535
Negative GCC Energy (kWh)_t-495min,104.53329634082777
Estimated Solar Power Production (Current)_t+375min,104.41716234837452
Activated Negative aFRR Balancing Energy (kWh)_t-90min,104.36454339572506
HU-HR_t-405min,104.13658855002966
HU-RS_t-555min,103.94103076778602
Estimated Solar Power Production (Current)_t+420min,103.74594503523576
Activated Positive aFRR Balancing Energy (kWh)_t-225min,103.59173000249882
Gross Actual Power Plant Generation_t-105min,103.52312362674317
Solar Power Plants Net (Operational Control)_t-255min,103.47340809589464
Activated Negative aFRR Balancing Energy (kWh)_t-195min,103.45445686247777
HU-RS_t-195min,103.21232984019029
Gross Actual Power Plant Generation_t-435min,102.92411076587567
Gross Certified System Load (Actual)_t-480min,102.8246846873783
HU-HR Schedule_t+435min,102.70497601829018
HU-AT_t-345min,102.67806762329226
HU-UA_t-330min,102.52840501906553
Activated Negative aFRR Balancing Energy (kWh)_t-165min,102.3675940979391
Solar Power Plants Net (Operational Control)_t-450min,102.20782203287283
Estimated Solar Power Production (Day-Ahead)_t+570min,102.1372936715305
Gross Certified System Load (Actual)_t-540min,102.10967317491547
HU-RS_t-210min,101.99805650353491
HU-UA Schedule_t+60min,101.96208621628169
HU-UA_t-120min,101.88536785415229
Activated Negative aFRR Balancing Energy (kWh)_t-555min,101.82384163961638
Activated Positive aFRR Balancing Energy (kWh)_t-420min,101.80372902266589
Estimated Solar Power Production (Current)_t+555min,101.70294449601542
Requested Negative aFRR Balancing Energy (kWh)_t-150min,101.66329667664232
HU-UA Schedule_t+45min,101.56111316827167
HU-UA_t-75min,101.53186795166773
HU-UA Schedule_t+360min,101.506547385463
HU-HR Schedule_t+525min,101.46961595261769
Gross Planned Power Plant Generation_t+315min,101.36508321684053
HU-RO_t-585min,101.34152340573193
HU-AT Schedule_t+570min,101.0982641916369
Activated Negative aFRR Balancing Energy (kWh)_t-105min,101.0856987018251
Gross Planned Power Plant Generation_t+465min,101.03201897521845
System Direction (kWh)_t-390min,100.99396293487294
HU-UA Schedule_t+75min,100.44375545804816
Gross Certified System Load (Actual)_t-195min,100.43747552888695
Requested Positive aFRR Balancing Energy (kWh)_t-480min,100.39117221201272
Activated Negative aFRR Balancing Energy (kWh)_t-405min,100.35611729013239
HU-HR_t-465min,100.26556194610566
HU-SK Schedule_t+645min,100.19271232952097
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-90min,100.14371413641686
temp_std_t+75min,100.12667185842645
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-390min,100.03895746534793
Estimated Wind Power Production (Day-Ahead)_t+105min,99.96684041661432
HU-SK Schedule_t+600min,99.9087418774642
HU-SK_t-120min,99.87436296715062
Gross Planned Power Plant Generation_t+645min,99.78676016914281
HU-HR_t-330min,99.77185452093552
HU-RO Schedule_t+465min,99.530755871253
Wind Power Actual - Net Commercial Settlement,99.34143783052875
Gross System Load Forecast (Day-Ahead)_t+405min,99.31893239096244
Estimated Wind Power Production (Day-Ahead)_t+330min,99.27946956446699
HU-HR_t-375min,99.23005631884068
HU-UA Schedule_t+225min,99.18014974293433
Gross Planned Power Plant Generation_t+195min,99.17624223831551
HU-RS Schedule_t+510min,99.16808617180162
Estimated Solar Power Production (Current)_t+45min,99.0582202696686
Estimated Solar Power Production (Intraday)_t+405min,99.02312981178208
HU-RO_t-255min,99.00360040828829
Gross Actual Power Plant Generation_t-510min,98.80083596552385
Wind Power Actual - Net Commercial Settlement_t-135min,98.79785994312809
HU-RS_t-30min,98.7500680191894
Wind Power Actual - Net Operational Control_t-90min,98.72619853019944
HU-RS Schedule_t+225min,98.70863889499131
HU-HR Schedule_t+360min,98.50479472094818
Negative GCC Energy (kWh)_t-450min,98.40167412242354
HU-RS Schedule_t+330min,98.33256586973485
HU-AT_t-255min,98.32795125179376
Estimated Solar Power Production (Day-Ahead)_t+75min,98.1710681588686
Requested Positive aFRR Balancing Energy (kWh)_t-285min,98.12532698937109
HU-RS_t-45min,98.11444432266464
HU-UA_t-195min,98.0286814139295
HU-SK_t-315min,98.01659289910877
Gross Planned Power Plant Generation_t+480min,98.00724969793956
HU-HR Schedule_t+165min,97.89765151888982
Gross Planned Power Plant Generation_t+135min,97.83812676853883
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-150min,97.80977128252307
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-405min,97.6851219213892
HU-RO_t-90min,97.52306806458806
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-510min,97.39226194547082
Solar Power Plants Net (Operational Control)_t-600min,97.35515398457956
Estimated Solar Power Production (Day-Ahead)_t+165min,97.25468244865172
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-570min,97.20365392983413
Gross Planned Power Plant Generation_t+705min,97.18393711236129
HU-UA Schedule_t+135min,96.71212747222928
Negative GCC Energy (kWh)_t-165min,96.62270918211581
System Direction (kWh)_t-315min,96.60000098239615
HU-UA_t-510min,96.47808136705899
Requested Positive aFRR Balancing Energy (kWh)_t-255min,96.43085430477193
Gross Certified System Load (Actual)_t-120min,96.35767481321095
HU-UA Schedule_t+555min,96.28305252742057
Requested Positive aFRR Balancing Energy (kWh)_t-420min,96.24501489934173
HU-HR Schedule_t+255min,96.23630138147173
Gross Certified System Load (Actual)_t-30min,96.23002341339105
Estimated Solar Power Production (Day-Ahead)_t+405min,95.9793649036744
Gross Planned Power Plant Generation_t+300min,95.78884710136946
HU-RO_t-510min,95.68977190048541
HU-SK Schedule_t+555min,95.1827560261841
HU-SK_t-60min,95.1596781950249
Estimated Wind Power Production (Current)_t+75min,95.13807463016624
System Direction (kWh)_t-225min,94.99467628517993
Estimated Solar Power Production (Current),94.98981745297206
Estimated Solar Power Production (Current)_t+570min,94.83505661772082
HU-SK_t-225min,94.74070280839082
System Direction (kWh)_t-255min,94.52335457255965
System Direction (kWh)_t-75min,94.47117076681529
Gross Planned Power Plant Generation_t+420min,94.43023589084802
Estimated Solar Power Production (Day-Ahead)_t+210min,94.32608230264597
Estimated Solar Power Production (Intraday)_t+360min,94.30728449312946
HU-RO Schedule_t+90min,94.1982414852462
Estimated Solar Power Production (Current)_t+315min,93.74478633044566
HU-HR Schedule_t+600min,93.73251699301595
Activated Positive aFRR Balancing Energy Cost (HUF)_t-405min,93.72065019775134
HU-HR Schedule_t+420min,93.61896455758674
HU-RS Schedule_t+555min,93.42285398478502
10m_wind_speed_std_t+15min,93.30996458951918
Gross Planned Power Plant Generation_t+15min,93.24973961458085
ssrd_std_t+45min,93.24115529548405
HU-SK_t-465min,93.23822635635054
Positive GCC Energy (kWh)_t-540min,93.15877057821123
Activated Negative aFRR Balancing Energy Cost (HUF)_t-45min,93.07096409969233
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-435min,93.04832321287958
temp_std_t+60min,92.99962933919987
HU-RS_t-480min,92.94885544649685
Gross System Load Forecast (Day-Ahead)_t+540min,92.90729176564884
HU-SK_t-435min,92.89940291390374
Activated Positive aFRR Balancing Energy (kWh)_t-270min,92.77802743480045
HU-SK Schedule_t+525min,92.70945375753651
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-240min,92.68559897825794
Gross System Load Forecast (Day-Ahead)_t+135min,92.59398421404057
Requested Negative aFRR Balancing Energy (kWh)_t-105min,92.5298225976045
Positive GCC Energy (kWh)_t-270min,92.52390923957766
HU-UA Schedule_t+345min,92.44490429127633
temp_mean_t+60min,92.34022466647433
HU-AT_t-75min,92.33428337967436
HU-HR_t-510min,92.13359204337928
Activated Negative aFRR Balancing Energy (kWh)_t-570min,92.11042565261536
HU-RS Schedule_t+120min,92.02682276939088
Solar Power Plants Net (Operational Control)_t-480min,91.98386104554564
Requested Negative aFRR Balancing Energy (kWh)_t-90min,91.93545119458153
Activated Positive aFRR Balancing Energy Cost (HUF)_t-225min,91.88860632264932
Requested Positive aFRR Balancing Energy (kWh)_t-180min,91.83975193793687
Negative GCC Energy (kWh)_t-90min,91.65721260193557
Positive GCC Energy (kWh)_t-285min,91.56846858817644
Requested Positive aFRR Balancing Energy (kWh)_t-360min,91.48386697924133
Solar Power Plants Net (Operational Control)_t-540min,91.45061041034577
HU-SK_t-495min,91.44213195324437
HU-AT_t-600min,91.43156623977418
Estimated Solar Power Production (Current)_t+540min,91.37286116385789
Requested Negative aFRR Balancing Energy (kWh)_t-195min,91.31503797200673
HU-RS Schedule_t+615min,91.14173569618255
Estimated Solar Power Production (Intraday)_t+15min,90.99289303338526
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-450min,90.92055672843576
10m_wind_speed_std_t+45min,90.90188957385905
Activated Negative aFRR Balancing Energy (kWh)_t-225min,90.90077185278908
Requested Positive aFRR Balancing Energy (kWh)_t-465min,90.89899792104835
HU-AT_t-300min,90.80399532478309
Estimated Solar Power Production (Current)_t+585min,90.71761693531516
Estimated Solar Power Production (Intraday)_t+420min,90.64408744589862
Estimated Solar Power Production (Intraday)_t+600min,90.61930720380879
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-360min,90.61815283057813
Activated Positive aFRR Balancing Energy (kWh)_t-345min,90.5975921112736
Gross Certified System Load (Actual)_t-420min,90.53637736122884
HU-UA Schedule_t+180min,90.53145800804211
Estimated Solar Power Production (Intraday)_t+585min,90.43392426155336
Gross Actual Power Plant Generation_t-585min,90.41379330414465
Activated Positive aFRR Balancing Energy (kWh)_t-255min,90.3449391584478
Requested Negative aFRR Balancing Energy (kWh)_t-120min,90.20011393118097
HU-RS_t-405min,90.1409777027774
HU-RO Schedule_t+150min,90.06285511963219
HU-RO Schedule_t+105min,89.75859738081843
HU-AT_t-450min,89.68636479070344
HU-RS_t-270min,89.661433476756
System Direction (kWh)_t-180min,89.63490181626746
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-195min,89.58608247012742
Estimated Solar Power Production (Intraday)_t+315min,89.49258803671869
HU-RS Schedule_t+345min,89.4625429212658
HU-RS Schedule_t+420min,89.42334264959678
Activated Positive aFRR Balancing Energy Cost (HUF)_t-105min,89.36217266527458
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-525min,89.26515083086753
Activated Positive aFRR Balancing Energy Cost (HUF)_t-360min,89.0706828432235
HU-HR_t-285min,89.0272712740558
temp_mean_t+75min,88.8476132992523
HU-SK_t-345min,88.8220048919824
HU-SK_t-75min,88.80361268034721
Estimated Solar Power Production (Current)_t+270min,88.78002403545602
HU-RS Schedule_t+405min,88.57084377908987
HU-SK Schedule_t+360min,88.53419038087307
HU-SK_t-270min,88.18071674616974
Estimated Wind Power Production (Intraday)_t+75min,88.17502671320129
Activated Positive aFRR Balancing Energy (kWh)_t-360min,88.07445083008523
Estimated Solar Power Production (Day-Ahead)_t+495min,87.92710342198312
Positive GCC Energy (kWh)_t-330min,87.86176961955269
HU-UA_t-225min,87.76152772904679
Estimated Wind Power Production (Current)_t+585min,87.76143380172533
Gross System Load Forecast (Day-Ahead)_t+315min,87.56387031479319
HU-SK Schedule_t+585min,87.54722836841503
Negative GCC Energy (kWh)_t-420min,87.35489338189005
Wind Power Actual - Net Operational Control_t-330min,87.34904219203032
HU-RO_t-240min,87.22253304193903
Estimated Solar Power Production (Intraday)_t+435min,87.22171808992638
Estimated Solar Power Production (Intraday)_t+570min,87.20975011793146
Gross Certified System Load (Actual)_t-135min,87.20924937406608
Estimated Wind Power Production (Day-Ahead)_t+75min,87.19539456945407
Activated Positive aFRR Balancing Energy Cost (HUF)_t-75min,87.00450586154209
Wind Power Actual - Net Commercial Settlement_t-90min,86.84182972427485
Wind Power Actual - Net Operational Control_t-225min,86.78134641769478
Estimated Wind Power Production (Current)_t+30min,86.77780026178728
HU-RS Schedule_t+240min,86.32237979502372
HU-SK_t-300min,86.30701248542235
Estimated Solar Power Production (Current)_t+360min,86.2581593093615
Gross Planned Power Plant Generation_t+615min,86.13100126376543
Estimated Solar Power Production (Current)_t+285min,86.07696808155221
Estimated Solar Power Production (Intraday)_t+525min,86.04732080688983
Activated Positive aFRR Balancing Energy Cost (HUF)_t-300min,86.03912756923081
Gross Certified System Load (Actual)_t-105min,85.90626599310744
Positive GCC Energy (kWh)_t-345min,85.86733170232876
Activated Positive aFRR Balancing Energy (kWh)_t-330min,85.83455972794218
Solar Power Plants Net (Operational Control)_t-405min,85.66275036159273
HU-RO_t-210min,85.60825788277762
Gross Certified System Load (Actual)_t-255min,85.56819077206761
HU-RO_t-30min,85.54448612905735
HU-UA Schedule_t+285min,85.42386445532865
Estimated Solar Power Production (Intraday)_t+480min,85.41061394604259
Requested Positive aFRR Balancing Energy (kWh)_t-345min,85.3259657788956
HU-SK_t-525min,85.08151669009098
Wind Power Actual - Net Commercial Settlement_t-270min,84.9788612497825
HU-AT Schedule_t+525min,84.96044937127395
HU-RS Schedule,84.89357735263698
HU-AT_t-210min,84.86586266504898
Negative GCC Energy (kWh)_t-585min,84.81654112212269
Gross System Load Forecast (Day-Ahead)_t+630min,84.81547831275769
Requested Positive aFRR Balancing Energy (kWh)_t-150min,84.81370206059842
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-345min,84.79841502406505
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-300min,84.77553339896231
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-510min,84.75044599402209
Gross System Load Forecast (Day-Ahead)_t+615min,84.74935520429092
HU-RO_t-450min,84.64730500426586
Estimated Solar Power Production (Current)_t+495min,84.49486808653408
Estimated Solar Power Production (Intraday)_t+555min,84.38641530142779
Estimated Wind Power Production (Day-Ahead),84.38523277470009
HU-RS Schedule_t+285min,84.36235393280708
Estimated Solar Power Production (Intraday)_t+330min,84.34213807883835
Activated Negative aFRR Balancing Energy (kWh)_t-525min,84.274698292041
Gross Certified System Load (Actual)_t-60min,84.17527967247683
HU-RO_t-225min,84.15929317928122
HU-SK_t-405min,83.95380589738377
HU-RS_t-450min,83.94319916423665
Wind Power Actual - Net Commercial Settlement_t-165min,83.82858315634823
Estimated Solar Power Production (Intraday)_t+450min,83.5579337111279
Gross Actual Power Plant Generation_t-600min,83.51900373036486
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-180min,83.47318927436221
System Direction (kWh)_t-300min,83.38250166638912
Estimated Solar Power Production (Current)_t+15min,83.36271999243576
Solar Power Plants Net (Operational Control)_t-570min,83.22449857442022
HU-RS Schedule_t+630min,83.18910909869842
Gross Certified System Load (Actual)_t-150min,83.09132440875995
Activated Negative aFRR Balancing Energy (kWh)_t-435min,83.04463502546933
Activated Positive aFRR Balancing Energy (kWh)_t-180min,82.9210893832236
HU-RO_t-150min,82.91525927529071
System Direction (kWh)_t-360min,82.76748694375631
Activated Positive aFRR Balancing Energy Cost (HUF)_t-285min,82.642165499527
Estimated Solar Power Production (Intraday)_t+300min,82.57779775176371
HU-HR_t-195min,82.53820830963413
HU-HR_t-90min,82.43915303435577
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-105min,82.42302018303384
HU-RS_t-465min,82.4003400792657
Requested Negative aFRR Balancing Energy (kWh)_t-135min,82.38373601716933
HU-HR Schedule_t+615min,82.35441233167029
HU-AT_t-90min,82.16012681234004
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-540min,82.15095463792373
HU-HR_t-75min,82.06927887572353
HU-HR Schedule_t+660min,81.96658920368505
Negative GCC Energy (kWh)_t-315min,81.82465597797835
Gross Planned Power Plant Generation_t+585min,81.67704383082943
Wind Power Actual - Net Commercial Settlement_t-315min,81.60173879659965
Estimated Solar Power Production (Current)_t+345min,81.54238150178654
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-420min,81.40997749128863
Solar Power Plants Net (Operational Control)_t-435min,81.36008088467966
HU-HR Schedule_t+405min,81.2306528370311
Estimated Solar Power Production (Intraday),81.16132317967286
HU-RO_t-60min,80.97526541321369
HU-SK Schedule_t+690min,80.8083926015263
Gross System Load Forecast (Day-Ahead)_t+570min,80.76804807803974
Requested Positive aFRR Balancing Energy (kWh)_t-495min,80.64664601360148
Estimated Solar Power Production (Current)_t+435min,80.64117803489071
Solar Power Plants Net (Operational Control)_t-390min,80.58551191197449
Activated Positive aFRR Balancing Energy Cost (HUF)_t-135min,80.57029620008828
HU-UA_t-465min,80.55084601199606
HU-AT_t-285min,80.41684447287253
Wind Power Actual - Net Commercial Settlement_t-75min,80.38195154550075
Positive GCC Energy (kWh)_t-105min,80.37682423688895
Activated Negative aFRR Balancing Energy (kWh)_t-375min,80.33585620697565
Gross System Load Forecast (Day-Ahead)_t+330min,80.32888213034693
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-135min,80.21736070455816
Wind Power Actual - Net Commercial Settlement_t-510min,80.1683831713417
100m_wind_speed_mean_t+30min,80.15566912586665
HU-SK_t-480min,80.06217880060107
Gross System Load Forecast (Day-Ahead)_t+690min,80.05933291903322
Estimated Solar Power Production (Intraday)_t+495min,79.96371761756544
